Id, min_ra, max_ra, min_decl, max_decl, nbr_line_csv, N, M
0, -2.0469204951940583, -1.0067667823182602, -6.854234826682822, -4.966345339638961, 0, 7, 7
1, -2.0469204951940583, -1.0067667823182602, -4.966345339638961, -3.0784558525951, 450780, 7, 7
2, -2.0469204951940583, -1.0067667823182602, -3.0784558525951, -1.1905663655512386, 1298554, 7, 7
3, -2.0469204951940583, -1.0067667823182602, -1.1905663655512386, 0.6973231214926221, 2770, 7, 7
4, -2.0469204951940583, -1.0067667823182602, 0.6973231214926221, 2.5852126085364837, 4366, 7, 7
5, -2.0469204951940583, -1.0067667823182602, 2.5852126085364837, 4.473102095580344, 27215, 7, 7
6, -2.0469204951940583, -1.0067667823182602, 4.473102095580344, 6.360991582624205, 0, 7, 7
7, -1.0067667823182602, 0.03338693055753783, -6.854234826682822, -4.966345339638961, 1, 7, 7
8, -1.0067667823182602, 0.03338693055753783, -4.966345339638961, -3.0784558525951, 683030, 7, 7
9, -1.0067667823182602, 0.03338693055753783, -3.0784558525951, -1.1905663655512386, 570559, 7, 7
10, -1.0067667823182602, 0.03338693055753783, -1.1905663655512386, 0.6973231214926221, 38306, 7, 7
11, -1.0067667823182602, 0.03338693055753783, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
12, -1.0067667823182602, 0.03338693055753783, 2.5852126085364837, 4.473102095580344, 0, 7, 7
13, -1.0067667823182602, 0.03338693055753783, 4.473102095580344, 6.360991582624205, 87, 7, 7
14, 0.03338693055753783, 1.0735406434333359, -6.854234826682822, -4.966345339638961, 637134, 7, 7
15, 0.03338693055753783, 1.0735406434333359, -4.966345339638961, -3.0784558525951, 0, 7, 7
16, 0.03338693055753783, 1.0735406434333359, -3.0784558525951, -1.1905663655512386, 0, 7, 7
17, 0.03338693055753783, 1.0735406434333359, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
18, 0.03338693055753783, 1.0735406434333359, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
19, 0.03338693055753783, 1.0735406434333359, 2.5852126085364837, 4.473102095580344, 0, 7, 7
20, 0.03338693055753783, 1.0735406434333359, 4.473102095580344, 6.360991582624205, 657038, 7, 7
21, 1.0735406434333359, 2.113694356309134, -6.854234826682822, -4.966345339638961, 762184, 7, 7
22, 1.0735406434333359, 2.113694356309134, -4.966345339638961, -3.0784558525951, 0, 7, 7
23, 1.0735406434333359, 2.113694356309134, -3.0784558525951, -1.1905663655512386, 0, 7, 7
24, 1.0735406434333359, 2.113694356309134, -1.1905663655512386, 0.6973231214926221, 234418, 7, 7
25, 1.0735406434333359, 2.113694356309134, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
26, 1.0735406434333359, 2.113694356309134, 2.5852126085364837, 4.473102095580344, 0, 7, 7
27, 1.0735406434333359, 2.113694356309134, 4.473102095580344, 6.360991582624205, 315315, 7, 7
28, 2.113694356309134, 3.1538480691849315, -6.854234826682822, -4.966345339638961, 0, 7, 7
29, 2.113694356309134, 3.1538480691849315, -4.966345339638961, -3.0784558525951, 0, 7, 7
30, 2.113694356309134, 3.1538480691849315, -3.0784558525951, -1.1905663655512386, 0, 7, 7
31, 2.113694356309134, 3.1538480691849315, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
32, 2.113694356309134, 3.1538480691849315, 0.6973231214926221, 2.5852126085364837, 6845, 7, 7
33, 2.113694356309134, 3.1538480691849315, 2.5852126085364837, 4.473102095580344, 0, 7, 7
34, 2.113694356309134, 3.1538480691849315, 4.473102095580344, 6.360991582624205, 0, 7, 7
35, 3.1538480691849315, 4.19400178206073, -6.854234826682822, -4.966345339638961, 0, 7, 7
36, 3.1538480691849315, 4.19400178206073, -4.966345339638961, -3.0784558525951, 0, 7, 7
37, 3.1538480691849315, 4.19400178206073, -3.0784558525951, -1.1905663655512386, 0, 7, 7
38, 3.1538480691849315, 4.19400178206073, -1.1905663655512386, 0.6973231214926221, 477, 7, 7
39, 3.1538480691849315, 4.19400178206073, 0.6973231214926221, 2.5852126085364837, 13322, 7, 7
40, 3.1538480691849315, 4.19400178206073, 2.5852126085364837, 4.473102095580344, 0, 7, 7
41, 3.1538480691849315, 4.19400178206073, 4.473102095580344, 6.360991582624205, 0, 7, 7
42, 4.19400178206073, 5.2341554949365285, -6.854234826682822, -4.966345339638961, 0, 7, 7
43, 4.19400178206073, 5.2341554949365285, -4.966345339638961, -3.0784558525951, 0, 7, 7
44, 4.19400178206073, 5.2341554949365285, -3.0784558525951, -1.1905663655512386, 4373, 7, 7
45, 4.19400178206073, 5.2341554949365285, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
46, 4.19400178206073, 5.2341554949365285, 0.6973231214926221, 2.5852126085364837, 2688, 7, 7
47, 4.19400178206073, 5.2341554949365285, 2.5852126085364837, 4.473102095580344, 690538, 7, 7
48, 4.19400178206073, 5.2341554949365285, 4.473102095580344, 6.360991582624205, 0, 7, 7
