Id, min_ra, max_ra, min_decl, max_decl, nbr_line_csv, N, M
0, 0.6365938451226918, 51.974222027100225, -6.854234826682822, -4.966345339638961, 1399318, 7, 7
1, 0.6365938451226918, 51.974222027100225, -4.966345339638961, -3.0784558525951, 0, 7, 7
2, 0.6365938451226918, 51.974222027100225, -3.0784558525951, -1.1905663655512386, 4373, 7, 7
3, 0.6365938451226918, 51.974222027100225, -1.1905663655512386, 0.6973231214926221, 234895, 7, 7
4, 0.6365938451226918, 51.974222027100225, 0.6973231214926221, 2.5852126085364837, 22855, 7, 7
5, 0.6365938451226918, 51.974222027100225, 2.5852126085364837, 4.473102095580344, 690539, 7, 7
6, 0.6365938451226918, 51.974222027100225, 4.473102095580344, 6.360991582624205, 972354, 7, 7
7, 51.974222027100225, 103.31185020907776, -6.854234826682822, -4.966345339638961, 0, 7, 7
8, 51.974222027100225, 103.31185020907776, -4.966345339638961, -3.0784558525951, 0, 7, 7
9, 51.974222027100225, 103.31185020907776, -3.0784558525951, -1.1905663655512386, 0, 7, 7
10, 51.974222027100225, 103.31185020907776, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
11, 51.974222027100225, 103.31185020907776, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
12, 51.974222027100225, 103.31185020907776, 2.5852126085364837, 4.473102095580344, 0, 7, 7
13, 51.974222027100225, 103.31185020907776, 4.473102095580344, 6.360991582624205, 0, 7, 7
14, 103.31185020907776, 154.64947839105528, -6.854234826682822, -4.966345339638961, 0, 7, 7
15, 103.31185020907776, 154.64947839105528, -4.966345339638961, -3.0784558525951, 0, 7, 7
16, 103.31185020907776, 154.64947839105528, -3.0784558525951, -1.1905663655512386, 0, 7, 7
17, 103.31185020907776, 154.64947839105528, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
18, 103.31185020907776, 154.64947839105528, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
19, 103.31185020907776, 154.64947839105528, 2.5852126085364837, 4.473102095580344, 0, 7, 7
20, 103.31185020907776, 154.64947839105528, 4.473102095580344, 6.360991582624205, 0, 7, 7
21, 154.64947839105528, 205.98710657303283, -6.854234826682822, -4.966345339638961, 0, 7, 7
22, 154.64947839105528, 205.98710657303283, -4.966345339638961, -3.0784558525951, 0, 7, 7
23, 154.64947839105528, 205.98710657303283, -3.0784558525951, -1.1905663655512386, 0, 7, 7
24, 154.64947839105528, 205.98710657303283, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
25, 154.64947839105528, 205.98710657303283, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
26, 154.64947839105528, 205.98710657303283, 2.5852126085364837, 4.473102095580344, 0, 7, 7
27, 154.64947839105528, 205.98710657303283, 4.473102095580344, 6.360991582624205, 0, 7, 7
28, 205.98710657303283, 257.3247347550104, -6.854234826682822, -4.966345339638961, 0, 7, 7
29, 205.98710657303283, 257.3247347550104, -4.966345339638961, -3.0784558525951, 0, 7, 7
30, 205.98710657303283, 257.3247347550104, -3.0784558525951, -1.1905663655512386, 0, 7, 7
31, 205.98710657303283, 257.3247347550104, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
32, 205.98710657303283, 257.3247347550104, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
33, 205.98710657303283, 257.3247347550104, 2.5852126085364837, 4.473102095580344, 0, 7, 7
34, 205.98710657303283, 257.3247347550104, 4.473102095580344, 6.360991582624205, 0, 7, 7
35, 257.3247347550104, 308.6623629369879, -6.854234826682822, -4.966345339638961, 0, 7, 7
36, 257.3247347550104, 308.6623629369879, -4.966345339638961, -3.0784558525951, 0, 7, 7
37, 257.3247347550104, 308.6623629369879, -3.0784558525951, -1.1905663655512386, 0, 7, 7
38, 257.3247347550104, 308.6623629369879, -1.1905663655512386, 0.6973231214926221, 0, 7, 7
39, 257.3247347550104, 308.6623629369879, 0.6973231214926221, 2.5852126085364837, 0, 7, 7
40, 257.3247347550104, 308.6623629369879, 2.5852126085364837, 4.473102095580344, 0, 7, 7
41, 257.3247347550104, 308.6623629369879, 4.473102095580344, 6.360991582624205, 0, 7, 7
42, 308.6623629369879, 359.99999111896545, -6.854234826682822, -4.966345339638961, 1, 7, 7
43, 308.6623629369879, 359.99999111896545, -4.966345339638961, -3.0784558525951, 1133810, 7, 7
44, 308.6623629369879, 359.99999111896545, -3.0784558525951, -1.1905663655512386, 1869113, 7, 7
45, 308.6623629369879, 359.99999111896545, -1.1905663655512386, 0.6973231214926221, 41076, 7, 7
46, 308.6623629369879, 359.99999111896545, 0.6973231214926221, 2.5852126085364837, 4366, 7, 7
47, 308.6623629369879, 359.99999111896545, 2.5852126085364837, 4.473102095580344, 27214, 7, 7
48, 308.6623629369879, 359.99999111896545, 4.473102095580344, 6.360991582624205, 86, 7, 7
